Filename	Top1	Top2	Ishidden
45d2ab8a56e746d1b8cba5b289d347b8	9		0
45d833ddb8e14051b7f8b4510cdf1c5e	2		0
45e38aa60bd74a5e8ce60e9b2b548208	3		0
45ebf9c1458645a587387666050c3835	3		0
45f0042fd2c3480c96264ff346df560b	3		0
45f20616eb6b48be861a7951c1681b27	2		0
45f44719cca14c60ae1f4e07c12fb981	9		0
45faf40ceeae4ec1b9c9c2ba4f26df1d	3		0
45fe451daea84d49b5807151451aee69	3		0
4610623c84114782901b1927d7956c8a	1		0
461be98355be4220b936b5ce23b64a51	3		0
461f11abfb614b5caa8d7a052cdd5d0e	10		0
461f1328d3e34630820008e5a59d5c7c	10		0
4621fdf673e341c39890f409c40e9fd1	4		0
463161a3792d4792a5275ffb2eac79f6	11		0
464b3ea2cd9e40698011a5eca8b35582	9		0
464bc37f3fbe440c98b90dd6a985fb09	4		0
464ee590b93a4398a45ef7a29a8554e6	4		0
465aab33162c45f2b9aed4a724a680c4	10		0
465b3da5a3be4ab7b9d88439068a91a5	3		0
465cb63874a34e52857be936221875a5	4		0
465d501a5d4c48fda1912120685e2316	9		0
465dbdf4938f4ac99e0b6b5a2740ece6	3		0
4666a2d115774971bd8ef7827fc01359	10		0
466a638e2153424eb9f166ffce806992	9		0
466b40e5cf81484095db230f4f4cb8b7	2		0
466d1be9a52b42878afacc6342510b7c	4		0
466d91518b9a4a1a9cce44b5447ef97b	4		1
466f4fb51c4a4f209c2f2b3e72edf634	4		0
4677ad6eed7b4b1a898ef800e66fb9b7	7		0
4685b331b7fa4a568aa47547dc864cfe	7		0
46899c6622d743d4829e822c69b2d3ec	11		0
468b4e3b1eb94f129c86892f81882a16	9		0
468cb8472f404bf3a331bd000972b1c5	3		0
468d2277b29c44bb98c1a79c0f2508fb	3		0
469002123bee4b57b53b551b41068085	1		0
4692f3fcf3264ff2b17fcc3361d997e3	7		0
46a0c8864e3a44ed8ade5bf4284b73b1	2		0
46a25e1228dc4b408a9f9cc510338dc3	7		0
46a4fbf655fe4203b475f0610ab58847	4		0
46acb206ec484e62a453dacff859d064	2		0
46aff7ba3b98477abb622aa9ff32f474	10		0
46b09f270be34ed389dfbed142889382	4		0
46b5886acdfb4ba5b29c82674333578c	9		0
46d65addab5a4b2089f64df5789e96f1	10		0
46ebea2bda0c4c6f8a2226cd6cac298a	2		0
46f8557f621243bdbee0f384ee317a40	2		0
46f9b780408b430c84f78aa3ac7a7736	9		0
46fffd98ef2f4c7e894ac979bc9fca13	10		0
4703b99c068a47568f11b600c79e11c7	4		0
471a1dff04864ce1bf72613484461273	6		0
471babc6ba3d4ba0b16877c6a050e1f6	3		0
472adc6f28444dbca9a88c54e8e71acd	0		1
472d5c48ecd04d3b8fbd968677d08a13	9		0
4736a382b02f4ab6b2b07ffa08bafa72	2		0
4736f42cc61541a6a71124e7daed31f3	7		0
474000de648d4581ade9951b12188505	11		0
474e3d18cf2a45b8b509276e7c57ee3a	9		0
47542642b2d44768916cef8e84c1034d	10		0
475834718af9415187febe9dd567a3f4	1		0
475df0cdba184868937f5e4779df59ed	9		0
47712361158647f0b607ee85bfe26183	1		0
4786712c307f448093f887c08d7089d3	1		0
4789d7ffc7b84421a7ef32211a22b173	4		0
47909860a41141dd966af2612b6abe22	7		0
4791644a07f2434db26262398105d6b1	1		1
4793de7fa8db4ff4a2c917d467a4ffe0	4		0
47943f8fbd8642f7965d5c59ad81662a	6		0
47a1f4b9abea489d9c23a8c0a5d49192	7		0
47a3c137e790454b955c8b378df8a09d	3		0
47a58625e78147559a1aa92dbac2a4ba	7		0
47acf4edb4834ec4853329e727e14521	4		0
47b1a847ddb9494f8edb06cf066b1c50	6		0
47b28bd9f8594c6b8675e51c6d9cb27c	2		0
47b5f43d2d0845f0a9240d52d3128c9b	3		0
47b7f82bfed44d4d95627e0b51006128	4		0
47c238a5a09f41968120289883451e6a	10		0
47c4c62000f2407d870d82e6e92b9d29	3		0
47c78a149eda4287a98ea7bf2d60f791	4		0
47c7d351cfc84ced8c620c6574a969a2	9		0
47d02bc365f74a2f83a96727096beae4	4		0
47df6a94875d4aca85cf6c6f5ca52382	9		0
47f5b01a432f492083d33f4772a73b2c	3		0
47fd0bedb62f4c4387b969e44b21a42b	10		0
480264bad76247cd8f198fef1f32cbee	7		0
480523d0a9184b389e5d0eeaae08b890	7		0
480f55ceebbd475e92fdc4e3deb921e6	4		0
480f78c3cb0447538ff4396b89cb5ad2	4		0
480f82e0a18148669d7130f3a14ef8b4	4		0
4819330cc5d24f5a951b0f562add81ac	1		0
481bdb6b37a84fc8bef2967abfc88cff	4		0
481c1101706845a1ad1fbbd815c4c15b	9		0
481d16040baa44ad84e9133a5ffa4eb9	4		0
48382cee56ef420fab13aa188c6b8fcc	0		0
483bba89af8b4f6d845050cfa0b8813d	4		0
483cb9f6ab9a45679cbfd5542fdb7809	3		0
483d48378e774e7d8d80ff668edcd64f	4		0
483fabef691442b9aefde9915775f9c4	9		0
4844be21745347808141bdc9090a8488	2		1
4849651e23874a41aeacc833d522fd42	11		0
4852f8a4692a400e831c1bc6f7d6df8e	6		0
486498cc169440709ae34877794195c2	7		0
486ca7afabc24dcd82c5892525f5cefb	6		0
48705f99d64144649782f50223712a0a	6		0
4875e03a335944398e0b0853052548e9	6		0
487b60f9dfeb4a7a978b61d7fd6fe645	4		0
487f6ebadb4d40fab6f5d1173a5261d6	9		0
4881aeccedce49a0b3a093af705bd9c7	10		0
488711ca2b4f49df972f8f975bdd6e75	1		0
488c83bcc0dc421ca5ad461ab6f4d698	4		0
488dfef002064a83a69084bb812df07b	4		0
48a2d6dbe0cb44f0b66683edc0239a1b	7		0
48a7637ade4945b1b4ff209fda9a5bbb	9		0
48b9bd02efd942b4a1bb2d4ca294cc59	9		0
48bab7ea6a2c44bfa077a4fc3376f3c1	2		0
48c03119375b46a5b75c623137d444a3	10		0
48c25e835dae4f01a0d0b42b51f60867	9		0
48cb3cd8a62143ce9f69d780f9d18861	3		0
48d0a059ac4a4ad7891712d151d683f1	10		0
48d702d5e7554aab8c4f46b9d81cb1ea	4		1
48dd313af1e54dd78c626731509d80b4	7		0
48e6df5b625b4e48bf18ab7c1fddfe78	9		0
48edb2a27d9d411ba35f9e8ddc6dbb86	9		0
48ee8f68ef4e4690a18e37d8759a2bd1	2		0
48f08ad4e8734cf4867816e15d47488a	6		0
48fba8014a9a471f9ddc66f8fe5264f7	7		0
48fc2963cd464d73be88b964e59680a8	3		0
490ade9676e7456aa386c4796b044550	3		0
4934cda493c34c65856fe07922cd76e8	4		0
493670adf90743e2b06bd5a26bdebb5c	1		0
494344fce5dc4cc19fd63805574885bc	11		0
49489ceb1c404fe99edc9c868b373890	2		0
494ed276ff184f0084f57c8a3f59d6c7	3		0
495073c240574a3ea5c4baac2dd04248	6		0
495bce683f90400d8bed2fa71f71a970	10		0
4963be251a224037980517a0c247cffd	4		0
4965c987ae3c47c6ad06c5dd71ce0f12	4		0
497663b8400e4e88a446ddaae3ebd523	6		0
4992b69b25dc480a9d039c1c74565935	10		0
499a483d72d4477980296991cfa3d8e8	3		0
499e03cda0a24b9e96a22004e78639d3	6		0
49ad9b0810914fe9989cb4a2b54a7418	2		0
49b4e48dd867410696d14d1eef5a40ba	3		0
49b6c3eca5c74c32882343e799563e23	7		0
49bd97149e7f424abd31c4584ec33b8d	9		0
49ce92b5326145e98f78e1ed0b1292bb	10		0
49d5bd40ade7479483b0536ca76b0219	3		0
49d6d4fffa624c96bbf22cd602ca2655	2		0
49d8aa8102124141b839e7d6912a5d0b	2		0
49e0237250c745f695fb9383cfe6d464	4		0
49e45987f4394c469b2ea391cc91d806	3		0
49e55199064b44d08ca05396bcdb4588	7		0
49f8a4f9f57c42f4ba3b5321b4b7ca0e	9		0
4a0b60340b9c417ebc3fdcff46b8cbce	2		0
4a121390c845405fb96111b2d0a0a771	2		0
4a3a138ccc2a41419d08a61c123b5003	9		0
4a3b3f0bee8046169d7e515e5656862f	2		0
4a3d7ff31e3743de8fa9ac20fef86a4e	9		0
4a49613dd59e4259a7434e8a7d180778	0		0
4a4b2f0a4209485288f9cefe51f74bd0	1		0
4a5655da3d69435cb296c82496ed9882	2		0
4a8f6363316a474694b826d46db697f5	2		0
4a97b4c8ca914d96aa37f71788fedf39	9		0
4aa4ac8d4811413bac9ffb7d29127197	0		0
4aa8b10c457b4b1d8d883115802491c6	1		0
4aa8d70a32dd402780f20a3aae558f42	9		0
4aaea8459ee5473886e62c723d975c64	2		0
4aaee6601cb74ed5869ec654723106db	4		0
4ab728cd28c242c18f4762d5eeaebd98	1		0
4ac97846449a4de48c7ec5f125e294af	6		0
4ad03863db5a41f987a10c021cb112bf	9		0
4adedf7ce4fb4408b2f50e7615be36e4	2		0
4ae99069e5fa4f428ec116217868714b	2		0
4ae9c1bb747a49b2ae62d0093935bd1d	2		0
4aed3859ec3f4da4859f6aaa289ca936	4		1
4af2d678e61d4aeb8011592963b87a4c	4		1
4af5b9d49c9b4cf38b8ad654cced0a72	6		0
4afd437c440e4f71830679db68e98d38	2		0
4afe947922184bd184f3b017d89b3851	2		0
4b032525e31a4cacbf21fa68b109f971	2		0
4b03357abcc440138c87c9d3c718bd90	2		0
4b0a1483faf24ee8ae23ebed409c9a08	4		0
4b25bad83537449a91e4170fcc4b2afc	2		0
4b2b44d98d0c4828914be2b97546fa92	9		0
4b32312f5557483d8f04b8a6ae6884fe	2		0
4b350d386adc4b1cb3fcf42f05befd8b	9		0
4b4fcca9a4404638a582c20941ac7a04	2		0
4b4ffd45570141eab076def67647b56d	2		0
4b5013e1bc604b0ab25283003db34f5e	9		0
4b5079a920a3405c864aaceb4eea8be0	2		0
4b5eacd0af274477895b9224b58a9c20	9		0
4b6946f5462a4595b413a3fa1fc01795	2		0
4b6d22a2f8fd4073b5d2343bf178027d	2		0
4b6f0942b7b94b8b983806f91047d7e8	2		0
4b83a4733c8349cc9e97de86ff0d23fe	2		0
4b85acf38cf7452d9d2fe3cc38437a10	9		0
4bac917bf94b4e6e956e6bd0cf03fbc3	9		0
4bd35e68a80d41f1815d709dace2430d	9		0
4bd9e28a9482431485eae1c8ee06fe16	2		0
4be90b4f4416422b9ab13c09a93a2d51	9		0
4bea7bb212754b4b8cf0ee31265346f0	1		0
4bf025b27fe14b518105b6c4849fa36e	1		0
4bf0470c770940df962895ca79c9e870	1		0
4bf432c01dda4aa7ad41131aeadea73f	2		0
4c0e992f4e444c398314437853dd7bbe	2		0
4c10efda2f7e4e1c94ff8a0aeadee44c	2		0
4c1492e9fd0046aabd64f4c42d780572	4		1
4c22312513ef4373a4d347afc6d0e2fc	9		0
4c33ba0cbb0b4dfc879ba4563acf6ca5	3		0
4c33df6cec7c482192271e171781d4e7	4		0
4c366b32edce4c368de3f2ca28764a8d	6		0
4c3de5123cf34c299e74c851b0de13d0	2		0
4c3e4973abf84263b2fe31f9c7dbaa22	2		0
4c3fd89d43374b8dbc01146bcbeaf0cd	2		0
4c4984a2facf44d2b15e17f5ec4de9a6	2		0
4c5d01e008fa43d0b224603ddc3ebc62	2		0
4c646620abe14477aaf65a0fc830de92	2		0
4c67abb3ed3740e2855f94af1470ca6c	3		0
4c8052500d1648828d49f8544a0c4bb2	2		0
4c85ac9be24b47a88a496058104a6d8c	3		0
4c8b6147b61a44ddbe936b0a4650ced6	1		0
4c8cb94c613141b6b69843f3b10cd616	9		0
4c944f95e9924b11ba0637633ae7c5a8	4		0
4ca0a32238ee4388bc428d7c376f2a8a	4		1
4ca339611d9b4ae8b1d93ea63921428f	2		0
4cb10e61ee0b4b5cb5bfa3d5e126a7e6	1		0
4cb353ae2f634215b9723c20419c6fd9	1		0
4ccf2458b7c14d1e854fcf22efe23ae9	3		0
4cd1819560d04820b08a3cb22eac0ad6	4		0
4cd9d3f315b74c7c96e142c90c079c96	2		0
4ce18106433840b49d7faf98802a6466	2		0
4ce719c3cc9641eeb8e8ea85b640e8f7	2		0
4cec1c38370b403aae73d41cb88bcf74	2		0
4cf25dff949d4bb38ba44eded62f8767	2		0
4cfc10f402184a0a8f2ab5dacb2881ef	3		0
4cfdfbc1ac4e4f6e88fba8acef9ec52c	1		0
4d069323371b4f228fed0fd091460513	1		0
4d0910aa1d2d49fd895074314a0bdef3	9		0
4d3593d7eba1471596010cfb7d0850fc	1		0
4d3916a9b17845c1b8c71da1371bbfe8	1		0
4d437c817f2d4329a54126b3d7ae0083	4		0
4d5407f2b7944efcb82bbec5f90e4bf8	1		0
4d5bd70494f7424cb37c8e35fb96379f	2		0
4d6526ab2d0d46ae87c16de9b659f302	4		1
4d680d747bce44baa32775cd077489b3	4		0
4d6f162a048a45c393bedf26af291a9a	2		0
4d7022070c944d089aaf202043f2274c	6		0
4d83646b897c4b7c9117f8c24fdb6985	9		0
4d9fd80c2328468fbcd82fed85b6c59c	4		0
4da32aa575be4d21aa1fd98dba4f3b15	9		0
4da92264a0e44c4faf6a94600aa2c113	1		0
4db777dac5e247918d128a5dfdae6405	4		0
4dc1bc23bd984352baad74fa02ee7d46	2		0
4dd0d66182a248068f6fe0f14fbcf262	2		0
4dd588aed3c64e94826bc6151ebf3b4d	1		0
4ddce62f68b946d68f1eae62264538d9	4		0
4de9a3bbbbdd4dfa8afea26e8d9c8c6e	2		0
4df544a483024e3cb71b2c12705c1662	2		0
4df9c9d4017149a5af53d6a926314efa	4		0
4dfc84cb5db34bca83eb3eb1ce44a6d1	1		0
4dfcdb239d1740bb9eb5e6553f3fe1ff	2		0
4e0db8f203d646a58f092c74917f74ef	1		0
4e0edfb6f5dc4b4689bde967c875a8b4	2		0
4e18bc9970b74f808d6999896a30f5da	2		0
4e19f13c16544dabaec3f72af60c4942	2		0
4e2727dfcd184465ae0406811a069582	2		0
4e2993c51bb2471cb76680ab37150637	2		0
4e36344141254e3d921c4448924928e1	2		0
4e3f41f9395b49fb8ded6d4336715647	1		0
4e50f4f75c7149968f209e09acecef2c	2		0
4e62e1ae9c204ae7abb53ab593e9b319	3		0
4e65c76bd68141d7bf0ba6554ca0db2a	2		0
4e7dff9f161a4b75a78dbebb29779b47	9		0
4e8db04dd295451b866ac151d56bf9fe	2		0
4e8f5cfb8de14ea78f4d8f77f9263ad3	1		0
4e90e3c60d0c4a7cb6c1c6ac791ff4f5	9		0
4ea40e809c05469f87bce601c1a407b7	2		0
4ead06c530444a70ac1ba5d856dbf7c7	2		0
4eb026d6426d424fb38d13c3194ab949	2		0
4ecb4bf39bef4642b2fe554d6582965b	2		0
4eddf512f4544bfc97ae422fe313ef05	4		0
4edf486a02704af69a6013cb424c8e57	2		0
4ee2dba37dfc47209b63f729003ee31c	4		0
4eea16b5e2004f308acc69cceae7f5cd	9		0
4ef68c9b57e04f589a4aed7f281b07f9	4		0
4ef69d17b8e641a1b85416a5b941dcf3	2		0
4efc1cda2a0b4e44ae495e8bbdb5aff4	4		0
4f05eaa59bd7433da840fef26b807b39	2		0
4f106c364f4948cb9d86460aae199180	2		0
4f4c3884261e4ab4af19c39b8e4e59a7	1		0
4f5a5c6c2cbe4128a8cba349d1e9adbe	2		0
4f5ce87295624e579aa68d1bc48fada7	2		0
4f67af6eba13426ca4a1512a5d1e9cc7	0		1
4f77232e771c443b9c701f6236da2a1f	4		1
4f84303931d14ea29af8bdfcee73f749	1		0
4f8b081292174f1898078e8ac59daecc	2		0
4f8b4ec80a9d4eefab40426ff00d08a8	1		0
4f98b69df2de49f19aa5fa6d94b46c10	4		0
4fb64e6a957441c3af09ccff83af1ab5	2		0
4fb8fa1d666b4ddd814eff41e7f9be89	9		0
4fbdb52751dd463280704cb1f3b076dd	2		0
4fc2538f6c814e97a8a0ee847f4386cf	1		0
4fc378c3565543648a47bce2047c1386	9		0
4fd664c1199943ea90f4599209259d51	4		0
4fe027615b9747c0b3b245f5b1570675	9		0
4ff331facb3e4fd49c3b009c4e546699	2		0
4ffe7d13fb7b4ecb9793a15f343a816c	4		0
501bc7aea6694e75af90fab41ca3986e	4		0
502b8ba228cd484084aa358660fc5f72	4		0
502d28297abf4e919e5b576f116fa0e1	7		0
502e8753b7994a549afb086a9d468093	9		0
503a1c8a86e14bee8d2861956c156b29	3		0
5041c4fca0e74bed90365b1eb1d23d7e	4		0
504e6995a4f748a197a1166b25cc2609	6		0
5050564c32514773a8f15725fbe9cfbc	0		0
50593cdc5e684ccb8be5541ce5bc931c	11		0
505cb31c5582454aad56840477357cb5	10		0
50718be8dc18479c895cd76c30cd89f8	6		0
507dcf407dfa476e8c9043fa36e3fa3d	3		0
5082f01f10fe4dbaa697ef82f712f9e2	6		0
5086b1ed1c3b41f490224f1348e2c02e	4		0
50915d4199a94c4db45380de416e48e9	7		0
50a1c763cd8a4f06b15a6723a7ae280b	3		0
50a80d4cb99f48c9850476b81b7ee804	3		0
50a9247c4779496c82fc340bc37e97d1	10		0
50acd1e8d4c04819b5e6806e91beb9ee	4		0
50bb3321ca1141ca82142097d8d8b89e	4		0
50bdcf6c52794fce859164edfe08b078	4		0
50c5a30cabd04769bd0205ae3449d823	3		0
50d3f386fa1a4bb1af3fb3afa7e5063f	4		0
50d579ef5b984117912fe2abc7c47a90	2		0
50db2fc9f6f24b2bbee443389bd09225	3		0
50dfecc3370244e5a81d6a4ef18d198e	4		0
50e20c2916734225b7df66acb4ab1458	3		0
50e42d50280744f59612f108928d07aa	7		0
50e4b611014f495485a0d56a404a1f6c	2		0
50e59c29f3dc4b848a732827db7c93ed	10		0
50f26f7c2796405299f8cc22229e2e00	10		0
50f3635aeacd456399ec5bd5fcb0b8d5	7		0
50fac49fb49b4dcd866f739118be5719	2		0
512470f481f44cf3b621e920e3f6aeef	0		0
512ac360f1b8481c8b4dae6b28959ad2	10		0
513a847cf78e44e5b0bc0a3511d56857	10		0
5140b36c37814f0fbf76d995fcadb40a	6		0
514b6c99f4e24e45935699870f3552e6	3		0
515e6df71a2c44bdb1e2b6ed0dc38ea3	4		0
516460c6cdcf43418ba985e0d8296dd2	7		0
519e2430bba44c0da99969438d587060	9		0
51a416e7d63a41d39ad106745b187c5e	3		0
51a78a76c84745bc9594bb8c068a0bbc	9		0
51ac48f4fff0409c90d2733bbfdfb0fe	3		0
51adc223b1654318a2a019bb6adb74f2	4		0
51b1c9748d64489aa405728f6ed2ebe7	2		0
51b2cf110f114bedba75026407a9ed50	3		0
51bc6c6d11f14574b56171d38e52452e	4		0
51bd1c7cc3de469cbb49483c2948b861	4		0
51bdd6e80ff84d658d0e252f48c366de	9		0
51bf653e52bc4a61ac8e116dea3550e6	4		0
51d091902ddd47bfa0a6e5dc4364a901	3		0
51d428a1af734b9f9827e4cf2a73a0b7	3		0
51d5c206f3714d03b1272f0530f50573	2		0
51dce4614de645f3bc533171171d4bcc	10		0
51f085a4d29a4af68ed2cc7d39e8de26	3		0
51f5c600b7864413a16084410a22da56	3		0
51feb96af44d4d6895b8c44b5b4efaec	3		0
520dd23b3f634e438ed3a0b31ea3fbab	3		0
521b47acdd2b41729d8fa232ff13e4de	3		0
5220ff70088f4fcbafbaffb10f73e311	4		0
522920aeca1c4b3b9928c4883ae16395	1		0
522bfc04ed924bc29b37752f55824f7d	3		0
52346a3665f1412cbdc82969057d948c	6		0
523a573873a44d69a9a5ecd2db6dfaf4	3		0
523b165d33cb4d238ef31448b5383a83	4		0
523b905a4d0142dca400b773a1104a90	3		0
523fbba4ae344b80a5176f0d88e4d59e	3		0
5250ee1b4e7b473da50f12a870013540	6		0
5265243a27ef4003a6d6a27f978b89e8	11		0
5276b13822e94932b7359bb18c5f0263	4		0
5279beafcf834a788905fe33b3be08d8	2		0
527c77e7ede44d838b66785a2195da87	9		0
527df1ab6068406bb9f645900b6a80b6	4		0
528ec31853eb47ada4b34f1e5be44c48	4		0
529acc8f88b0498288d476f791170ddf	4		0
529d682f8882478795f2f0a680d3bde9	4		0
52a32f4c606347bfaea870edd2df0296	7		0
52a7a243c4214d46a07d7f165c0d5fb1	10		0
52afd88c05964a4e9b0287ec19ac567d	2		0
52bae2d4192645ada15c71114704673b	10		0
52bce71ef7ba4a0bbcda87b470b0d9d4	2		0
52bf70ab5beb4958abb6df4b1c72557a	3		0
52c9b99107fa4782915fc6d49a0defc9	7		0
52cda65236a44090ba272a0902cbb5ec	4		0
52ceef4f777a4790ae0b660934cea879	3		0
52cff7e53c6a4fe1818aa69d9b19962e	4		0
52d06cb49e954ab091a1aa597852ce31	6		0
52d9d6864ee44e59b6f4afeb32704e83	4		0
52ddc81245d04d878929a8298aeb2da8	2		0
52e1f7fe434045e2a5c2f672f5f6fff5	4		0
52e43bf3385942dfab7747b8e2bc7427	3		0
52e68eda80ed4a6f91da1512a735be3c	9		0
52ea21d5ecd34e03b1e70aa087f2cc96	10		0
52eb1a034fed47ed846126d8978f4014	9		0
52ed73c2727d4cd4b3521ad35973e0f4	4		0
52f118fbd87c4ef9929c7bcbc06db3f3	9		0
52f9ecbbbb9f417b8f4f40cb78e42f4f	3		0
52fab99d4a504b98acf303fb300429ff	4		0
532eeb24787546cb923f353b690cb20c	3		0
5344574d15ad4da3b21a05af4b333f31	6		0
534f9824ce684a04aec92d0b3ee93986	10		0
535dfc1a67d1403abf48d9c8f3d4c5f6	9		0
5368e0f1885d4ab381671425d60e36ae	4		0
5375a821f9574209a261c18f758dcc72	6		0
5396b3a67b94403cbaeb08418062461f	6		0
53a0dba0eb2347e588e68e505b1c7494	9		0
53a4269da63e4dbfbf9aa86d1951e1ac	3		0
53a6855ef9204e7cbe97a1a0a7096aa1	4		0
53a809aa901c4da191a928c55d045151	9		0
53a8d687f39247079c23ababb8b85c20	2		0
53abac687a744a239d90ca2acc76b34a	4		0
53af6deb388d4a5fba5898fa028dcc96	3		0
53b0c36daad14398984991cb136c6d70	7		0
53b186acd82144b6b3b7b46bd8effc31	2		0
53ba3ce6866741788c2b042d19ddc059	9		0
53ba4e73484141b4b758cdbc397cd336	3		0
53bf6e1d5d1b4ae487b2efbd7351abc0	2		0
53c4398d89e94dee8521b52e77750f87	7		0
53c9811407bb41a48c44386ce70be100	10		0
53d57bb6c081493daa61859c2e4d3de8	3		0
53d9e640a6d248aaad7e77cf75541262	2		0
53e03677456b47ed8350a5780ca2e5b0	4		0
53e4536717384cd0848b1b26fea60a29	3		0
53ea6674c7bf4f50b2f817d740117648	3		0
53eb35ce200d4b79af182a1ae720700f	7		0
53ec8774d7e04bb0a416cee81a734496	2		0
53f01686030547b3a0b219551e27766a	4		0
53f5366c33fa4c3984bfb441b8f98c5d	10		0
53f97ca1249d40c4b20e532ed21c97e6	2		0
53feeccd82df479f990542c1cf6a568c	4		0
540c74c8e95b49c383c6a0fd1e08814c	10		0
540e36456a0c4450b7f6ca7c8c197462	10		0
540f65c4b03f42259f9c4ce61e8a7851	3		0
541335f90bcb4dc3bd18ea9ba0aca67c	11		0
541fc3314ee84f90897a927180b5c852	4		0
541fe0f04da84b0da5451dbe4e06bea7	3		0
542a58b912b64a7cad8f9bfffcaead8d	10		0
542e86b6e7a8462e9e5d113acb8a57e7	4		0
5440e012304a49f387ca0ec51483336a	6		0
544ddd488ae848778f2806b6610900d4	10		0
54535885f7ac470caa747243b8ff9760	1		0
545c54e58c6a4647aa178cad80b95312	4		0
546ba3409aa947a0810cb4b6808bf678	9		0
546c340310534fdb96db350e201d2baf	4		0
546c88d326234ae0974e8e1d17509bc0	4		0
547e473f23e74bb9bfa7b7c1f7939146	10		0
5482fe3c3df8460082e98936f2bfaa6c	3		0
549f09bad6ae427da1ebd38b531503c6	6		0
54a1a86d0a10484c867d3276eb3c7940	3		0
54a5827842e04d8f91d281594b9b717b	3		0
54a7c0445a9849018c6689c9faa0f336	2		0
54ac2d8c4baa4b73b7030e9f905dae2e	4		0
54c8d9e56a4246e6b8b7d420c81ec719	4		0
54d9fdeb2e4a463f9053990294344724	4		0
54df791a64084c6bb31625ab11937925	2		0
54e60ad571ae41e0be1d9d4ffdc047b1	4		0
54e681649e2742838475fca2ab149678	3		0
54e97492a27242248cc756eebf3d283f	6		0
54ed00743c2b42b687e5b523173cd735	4		0
54f05b53e0714e3ba092704c85d4fa0a	10		0
54f219e14ed44e1f9a1a927c69ce817b	4		0
54f3a63083d74a7485c40e2e5c57e56b	4		0
54f74eca7a214a5a90056560722c70a5	4		0
5505a8c36c414f02b35731e7d067abd0	4		0
550c61a7de524f2d887831de670d218a	4		0
550ebe5324c948269d8f371ac3f0bb24	4		0
5519d7953817478e8eba0ea339610488	4		0
551b0725daea472fa838f1d41c6f4eed	4		0
55215a63b33f489380eee450326b1d94	11		0
5555b9a99cf74ce19b6492d9c31b29be	4		0
555cba263baf40f5bd1c8b02b6284e34	3		0
555e670a18e94e1296204edcef175f96	4		0
5562304202504ac49a252768a951f498	10		0
556a26b016b24528b305a730b998db53	10		0
557cc7bfbfa04920a6f72ccc2e846f96	4		0
5588f5009c8948eeb13fffd4657fa72a	6		0
5594622b68c8455aadfbd0e1d83be5ec	7		0
55aabf0c69c648d383c44c9da4804982	2		0
55b5411b1099485db23dbce5fee5229e	10		0
55bc1384e3f244949f913a8603d428a9	10		0
55bfdcbe859447c8b8dbf2c24737ba34	2		0
55c7749f78cc429081fc254980de6b9c	4		0
55c78073cc854e44ac5c9f06582a476e	10		0
55d35e32f6754a8e835ee7014d6b3456	3		0
55d43fb9edb34c6f9df7b7dd839e5109	4		0
55d79306dd244389a82345bc338c7fe3	10		0
55d9948bb7b84a7bb5d6eaad8ef65f13	4		0
55dbe286d02c440fac397eb3de1c744c	9		0
55dc31ffcb924d869c5acfe83d908318	3		0
55dc74b7c0ed4d039d5e2a869df4ddf8	10		0
55dd8aecbeac4b3886bf1953de1f2bdb	7		0
55e352bde44348ad9b2a057fc3b0808d	7		0
55ea91ac5f9e495a97b2f4138bdc0c08	3		0
55f287ab30a0478e9cb3187eb8f9dfba	3		0
55f90b670da742e7853a23e135758260	3		0
55fc2909d4bc45e79454b417d526ce57	7		0
5607e0676e4348f684c20b5976e0fe26	4		0
560857debe2243ac99dca7fb72f744cc	11		0
560a340ae6074153bac6f6a23967128f	10		0
560ac45c634f40eb9e03b1eede22e3dc	4		0
560f24a49921491897914ecb0074dccc	4		0
5612dc6b3a6948a2bfe2eff4fbd54e85	4		0
5616c750e4f44b9e856e40f07c7cd2d2	4		1
56174cb276a9419db50845c27347f8f8	11		0
561a3b9cf02948958dcbc7a6b979fb2b	3		0
5623c8437eb94ec1aaed5f5c524b886a	2		0
5624cf3cc943451ba174a48bdb3df07a	4		0
562a0868d585449aaa0c2fc1ad7b7f4b	4		0
562f27c43bd54dcdb35cdf46bceda77b	3		0
5630fa3e933b45b0b07b43a0bb72153f	6		0
563c9b116a7848ca9ac0553630c9af23	10		0
563d38fe27ca4941a6a0f2a251b69e32	3		0
563e1e21c70e48d0b38994a9962c3dd2	3		0
56401b92ca6c4451a64d9a50e4972797	11		0
5641315bb40146e3b6ef42f0c2a9de60	1		0
564b544073e54b32b5c58018657fa907	2		0
5651adc31b294d06bab8e61a66cec597	4		0
565549def05f4c3f88ca711536e6cdbd	6		0
565b708050d44db685076d048f58ecc7	4		0
565fad427de04e66a6fd56078910580e	3		0
5661470761a04b48bf24f90b7b2e3f27	6		0
566caa9d156847a8bea9f5467753a778	9		0
566d4b2f5b6846f3877fb2d541bf8c85	9		0
567cebc3c368400a92e82ce1166895c4	3		0
568c9998d0e449f788f0a86a4c42410d	4		0
5699115189dc400b91e14151b160ce74	7		0
569baadf30f64d01a859065a94591f6f	3		0
56a1d3d90aa54fc9933b6d25bb179070	4		0
56a3555a180d4d36aabc5c745989b81f	7		0
56a38648f5da46c1bfdae787fbe3b751	9		0
56a4785b01b44707af005258e76c8439	7		0
56a4e899bf154158935caefb7491fef6	6		0
56accab966f24df69518bdf65da3c968	10		0
